Date,Open,High,Low,Close,Volume,SMA_14,EMA_26,EMA_12,MACD,MACDs,ATR,OBV
2015-12-04,361.2619934082031,363.5159912109375,355.7569885253906,363.1830139160156,35784100,348.95621599469865,345.10656088211203,355.37901559403355,10.272454711921398,8.859494425703213,16.1836331233654,883036968.0
2015-12-05,363.72100830078125,389.7850036621094,363.22900390625,388.9490051269531,66282200,353.38635907854353,348.35414934469287,360.5436293683289,12.189480023635895,9.52549154528975,16.927801453560285,949319168.0
2015-12-06,389.55499267578125,402.8089904785156,387.0889892578125,388.7829895019531,77762000,357.97542898995533,351.3488782452307,364.8881463119634,13.539268066732575,10.328246849578315,16.8415300083562,871557168.0
2015-12-07,389.9779968261719,399.968994140625,385.4110107421875,395.5360107421875,63455800,363.1532876150949,354.6219991709312,369.6032023781517,14.981203207220403,11.258838121106733,16.678419536219153,935012968.0
2015-12-08,395.7539978027344,415.56298828125,389.95001220703125,415.56298828125,57801400,369.9759303501674,359.1361465124363,376.6739386709361,17.537792158499656,12.514628928585317,17.316602146076267,992814368.0
2015-12-09,414.4410095214844,423.1199951171875,406.2909851074219,417.56298828125,90917200,376.3585728236607,363.4640607175336,382.9645616879074,19.500500970373707,13.911803336942997,17.28177413633979,1083731568.0
2015-12-10,417.9880065917969,419.5090026855469,411.5480041503906,415.47900390625,52138900,380.84393092564176,367.3170194722533,387.9667835676524,20.64976409539895,15.259395488634189,16.616004450540963,1031592668.0
2015-12-11,415.281005859375,451.93798828125,415.281005859375,451.93798828125,110944000,387.55078778948103,373.58523938403084,397.8085073697443,24.223267985713335,17.052169988050018,18.047502877064826,1142536668.0
2015-12-12,452.3349914550781,469.1029968261719,410.7409973144531,434.99700927734375,131969000,393.09478759765625,378.1342593761281,403.52981535552885,25.395555979400626,18.720847186320142,20.927109779540114,1010567668.0
2015-12-13,431.6600036621094,441.67999267578125,426.26800537109375,433.7550048828125,55050600,397.55628749302457,382.25431459884544,408.17984451357245,25.925529914726894,20.161783732001496,20.533172459907785,955517068.0
2015-12-14,433.2720031738281,447.1419982910156,430.45599365234375,444.1820068359375,130496000,402.33207266671315,386.8415510608522,413.7186387170132,26.87708765616088,21.504844516833373,20.258374758390932,1086013068.0
2015-12-15,443.87799072265625,465.3210144042969,443.87799072265625,465.3210144042969,83121104,409.67728751046315,392.6548446418481,421.65746574582613,29.0026211039779,23.00439983426228,20.342992538623054,1169134172.0
2015-12-16,465.2080078125,465.2080078125,443.85101318359375,454.9339904785156,107944000,416.516357421875,397.26811470382347,426.7769310893168,29.50881638549322,24.30528314450847,20.423493158771635,1061190172.0
2015-12-17,454.7770080566406,457.8599853515625,448.8580017089844,456.0780029296875,47978400,423.30435834612166,401.62440272055414,431.2847882955277,29.660385574973418,25.37630363060146,19.607671050472096,1109168572.0
2015-12-18,455.84698486328125,465.177001953125,454.94000244140625,463.6159973144531,60220100,430.47814287458147,406.2163726904726,436.2588204522855,30.04244776181281,26.30953245684373,18.93833736913257,1169388672.0
2015-12-19,463.552001953125,465.58099365234375,456.7650146484375,462.3219909667969,47892700,435.7190704345703,410.3723444146448,440.26853899297953,29.8961945783347,27.026864881141925,18.215311771616403,1121495972.0
2015-12-20,462.2340087890625,462.6449890136719,434.3380126953125,442.68499755859375,75409400,439.5692138671875,412.7658742771595,440.64030184922785,27.87442757206827,27.196377419327195,18.936144953526615,1046086572.0
2015-12-21,442.8380126953125,444.72900390625,427.31201171875,438.6390075683594,77639696,442.64799935477123,414.68240266910027,440.33241042140196,25.650007752301633,26.887103485922086,18.827634041667572,968446876.0
2015-12-22,437.4360046386719,443.68798828125,435.5159912109375,436.5719909667969,50840400,444.14864240373885,416.3038536541148,439.7538843514627,23.45003069734787,26.199688928207244,18.066517115142208,917606476.0
2015-12-23,436.7200012207031,444.52899169921875,436.6189880371094,442.4010009765625,47161400,445.9227861676897,418.2369756779998,440.1611330630165,21.924157385016656,25.344582619569128,17.344408802090754,964767876.0
2015-12-24,443.09100341796875,458.45599365234375,443.0769958496094,454.9849853515625,57157200,448.74464198521207,420.9590504686341,442.4417257227928,21.482675254158664,24.572201146487036,17.252307650211502,1021925076.0
2015-12-25,454.8550109863281,458.30499267578125,452.07501220703125,455.65301513671875,39078500,449.010001046317,423.5289737773811,444.4742317864737,20.945258009092527,23.846812519008136,16.464998565821393,1061003576.0
2015-12-26,455.7560119628906,457.489013671875,405.760009765625,417.27398681640625,116166000,447.7440708705357,423.06564140990145,440.28957871415565,17.22393730425415,22.522237476057338,18.98385609013772,944837576.0
2015-12-27,416.5140075683594,424.0069885253906,408.88299560546875,422.822998046875,53591200,446.9632132393973,423.04766782745503,437.6024124576509,14.554744630195842,20.92873890688504,18.708151577979447,998428776.0
2015-12-28,423.3429870605469,429.7690124511719,418.4809875488281,422.27899169921875,49638600,445.3987121582031,422.9907288549931,435.2449631101998,12.254234255206654,19.193837976549364,18.178142529719754,948790176.0
2015-12-29,422.0979919433594,432.9830017089844,420.62701416015625,432.9830017089844,51596500,443.08885410853793,423.730897214548,434.8969690484744,11.16607183392631,17.588284748024755,17.762274316798923,1000386676.0
2015-12-30,433.29998779296875,434.3869934082031,422.0840148925781,426.6199951171875,46889400,441.0664258684431,423.9449044665954,433.623588443661,9.678683977065532,16.006364593832913,17.37232461671507,953497276.0
2015-12-31,425.875,432.9209899902344,418.7349853515625,430.5669860839844,45996600,439.2442103794643,424.4354290308464,433.1533419267877,8.717912895941197,14.548674254254571,17.144730332569125,999493876.0
2016-01-01,430.72100830078125,436.2460021972656,427.5150146484375,434.3340148925781,36278900,437.1526402064732,425.1686576131969,433.33498392152467,8.166326308327712,13.2722046650692,16.543748705159054,1035772776.0
2016-01-02,434.62200927734375,436.06201171875,431.8699951171875,433.43798828125,30096600,435.0894971575056,425.7812006256453,433.3508307460978,7.56963012045253,12.131689756145867,15.661482126330728,1005676176.0
2016-01-03,433.5780029296875,433.7430114746094,424.70599365234375,430.010986328125,39633800,434.18421064104353,426.0945180850882,432.83700852794817,6.742490442859946,11.053849893488685,15.188306104611794,966042376.0
2016-01-04,430.0610046386719,434.5169982910156,429.0840148925781,433.09100341796875,38477500,433.78792463030135,426.61277625789415,432.8760846648744,6.263308406980229,10.095741596186993,14.49149733988506,1004519876.0
2016-01-05,433.0690002441406,434.1820068359375,429.6759948730469,431.9599914550781,34522600,433.45849609375,427.00886627250037,432.73514724798264,5.726280975482268,9.221849472046049,13.778248384385456,969997276.0
2016-01-06,431.8559875488281,431.8559875488281,426.34100341796875,429.1050109863281,34042500,432.50878252301897,427.16413625130247,432.1766647461896,5.012528494887135,8.379985276614267,13.195444073865737,935954776.0
2016-01-07,430.010986328125,458.7659912109375,429.0769958496094,458.0480041503906,87562200,432.7275695800781,429.45183016975346,436.1568708083744,6.705040638620915,8.044996349015598,14.373554880113051,1023516976.0
2016-01-08,457.5379943847656,462.9339904785156,447.93798828125,453.2300109863281,56993000,432.5544978550502,431.21317689690716,438.7835077588288,7.570330861921661,7.950063251596811,14.418015402766805,966523976.0
2016-01-09,453.38299560546875,454.6400146484375,446.8890075683594,447.6109924316406,32278000,434.721426827567,432.42782989948,440.1415823238768,7.713752424396773,7.9028010861568045,13.941800522574757,934245976.0
2016-01-10,448.2380065917969,448.3089904785156,440.35101318359375,447.9909973144531,35995900,436.5191410609654,433.58065711540394,441.3491846301193,7.768527514715345,7.875946371868514,13.514384577742408,970241876.0
2016-01-11,448.697998046875,450.6619873046875,443.8550109863281,448.4280090332031,40450000,438.38692801339283,434.68046096116683,442.438234538286,7.757773577119167,7.852311812918645,13.035283987786478,1010691876.0
2016-01-12,448.1820068359375,448.1820068359375,435.69000244140625,435.69000244140625,115607000,438.58028520856584,434.755241811555,441.4000449849199,6.644803173364892,7.610810085007895,13.014049888072936,895084876.0
2016-01-13,434.6650085449219,435.1860046386719,424.4429931640625,432.3710021972656,173888000,438.99107142857144,434.57863146975575,440.01096147912693,5.432330009371185,7.175114069880554,12.88783270159228,721196876.0
2016-01-14,432.2879943847656,433.3240051269531,427.8450012207031,430.3059997558594,43945500,438.97242954799106,434.26214023168933,438.51789044477806,4.2557502130887315,6.591241298522189,12.358630644782117,677251376.0
2016-01-15,430.2550048828125,430.2550048828125,364.33099365234375,364.33099365234375,153351008,433.9722137451172,429.08205529988595,427.1045217074805,-1.9775335924054502,4.877486320336662,16.188371748977367,523900368.0
2016-01-16,365.072998046875,390.5570068359375,354.91400146484375,387.5360107421875,120352000,430.6935010637556,426.00457051783417,421.0170584820508,-4.987512035783368,2.9044866491126564,17.577988436271397,644252368.0
2016-01-17,387.1520080566406,390.9649963378906,380.0920104980469,382.29901123046875,45319600,427.2855028424944,422.76712168173304,415.0604358279612,-7.70668585377183,0.782252148535759,17.099059679383707,598932768.0
2016-01-18,381.7330017089844,388.10400390625,376.6650085449219,387.1679992675781,54403900,424.00528826032365,420.1301496510549,410.7692917417485,-9.360857909306446,-1.2463698630326823,16.694769370951168,653336668.0
2016-01-19,387.0260009765625,387.7300109863281,378.97198486328125,380.14898681640625,46819800,420.30450221470426,417.16858203367354,406.05847559938815,-11.110106434285399,-3.2191171772832257,16.127859138958005,606516868.0
2016-01-20,379.739990234375,425.2669982910156,376.5989990234375,420.2300109863281,121720000,419.67057364327565,417.39535454868496,408.23871181276354,-9.156642735921423,-4.4066222890108655,18.452154862430874,728236868.0
2016-01-21,419.6319885253906,422.87701416015625,406.29998779296875,410.2619934082031,68338000,416.25728716169084,416.8669574271678,408.54998590436963,-8.316971522798156,-5.188692135768324,18.31821711277063,659898868.0
2016-01-22,409.7510070800781,410.4100036621094,375.2820129394531,382.49200439453125,91546600,411.20457240513394,414.3206646099355,404.5410656720868,-9.779598937848675,-6.106873496184395,19.51891522776246,568352268.0
2016-01-23,382.4339904785156,394.5429992675781,381.9809875488281,387.4909973144531,56247400,406.9102870396205,412.33328184730715,401.9179782324508,-10.415303614856327,-6.968559519918782,19.021993548547282,624599668.0
2016-01-24,388.10198974609375,405.4849853515625,387.510009765625,402.97100830078125,54824800,403.69457353864397,411.6397801031201,402.0799828583478,-9.559797244772255,-7.486807064889477,18.948564583444576,679424468.0
2016-01-25,402.3169860839844,402.3169860839844,388.5539855957031,391.72601318359375,59062400,399.6444309779576,410.1646862572293,400.48706444684717,-9.677621810382107,-7.924970013988003,18.624883020704115,620362068.0
2016-01-26,392.00201416015625,397.7659912109375,390.57501220703125,392.15301513671875,58147000,396.5346461704799,408.83048839645073,399.2049030145197,-9.625585381931046,-8.265093087576611,17.808175590932837,678509068.0
2016-01-27,392.4440002441406,396.8429870605469,391.7820129394531,394.97198486328125,47424400,393.86328778948103,407.8039325791789,398.5536848374061,-9.250247741772796,-8.46212401841585,16.897661200230047,725933468.0
2016-01-28,395.14599609375,395.50201416015625,379.7349853515625,380.28900146484375,59247900,390.29064505440846,405.76578953367255,395.7437335493196,-10.02205598435296,-8.77411041160327,16.816901743684596,666685568.0
2016-01-29,380.1080017089844,384.3789978027344,365.4519958496094,379.4739990234375,86125296,391.3722882952009,403.81824949587735,393.2406974684146,-10.57755202746273,-9.134798734775163,16.967623187216052,580560272.0
2016-01-30,378.864990234375,380.9169921875,376.4909973144531,378.2550048828125,30284400,390.7093593052455,401.9246758208355,390.9352063013989,-10.989469519436568,-9.505732891707444,16.071792593346824,550275872.0
2016-01-31,378.2929992675781,380.34698486328125,367.8349914550781,368.7669982910156,37894300,389.7427869524275,399.46855155936737,387.5247127613399,-11.943838798027457,-9.993354072971448,15.817521222979417,512381572.0
2016-02-01,369.3500061035156,378.0719909667969,367.9570007324219,373.0559997558594,51656700,388.7347869873047,397.512066240589,385.2987569143429,-12.213309326246076,-10.437345123626374,15.410197580936245,564038272.0
2016-02-02,372.9200134277344,375.88299560546875,372.9200134277344,374.447998046875,40378700,388.32757350376676,395.8036167447583,383.62940939627094,-12.174207348487357,-10.78471756859857,14.521110766421826,604416972.0
2016-02-03,374.64599609375,374.95001220703125,368.0450134277344,369.9490051269531,45933400,384.73607308524,393.88846032862455,381.5247318163759,-12.363728512248656,-11.100519757328588,13.97710276734147,558483572.0
2016-02-04,370.17401123046875,391.6080017089844,369.9930114746094,389.593994140625,69285504,383.2597874232701,393.570351722106,382.7661567893373,-10.804194932768723,-11.041254792416616,14.52580946839074,627769076.0
2016-02-05,388.89801025390625,391.093994140625,385.5719909667969,386.54901123046875,43825000,383.54957362583707,393.05025242642915,383.3481343956652,-9.702118030763927,-10.77342744008608,13.882680447350554,583944076.0
2016-02-06,386.5889892578125,386.6310119628906,372.3869934082031,376.5220031738281,49249300,382.76607404436385,391.8259376669772,382.29796036153647,-9.527977305440743,-10.524337413157014,13.908490312160335,534694776.0
2016-02-07,376.5140075683594,380.8710021972656,374.90301513671875,376.6199951171875,37076300,380.8838588169643,390.699571552178,381.42442724702124,-9.275144305156743,-10.27449879155696,13.341311508473659,571771076.0
2016-02-08,376.7569885253906,379.8789978027344,373.3340148925781,373.4469909667969,47671100,379.5782143729074,389.4216026199275,380.19712935775595,-9.224473262171557,-10.06449368567988,12.8558594657367,524099976.0
2016-02-09,373.4230041503906,377.2460021972656,372.89801025390625,376.02899169921875,55318500,378.42649841308594,388.4295573665417,379.5558774102887,-8.873679956253,-9.826330939794504,12.248154642709748,579418476.0
2016-02-10,376.14599609375,385.4830017089844,375.7829895019531,381.64898681640625,85130896,377.474855695452,387.9272928813465,379.8778942419991,-8.049398639347373,-9.470944479705079,12.066144468732713,664549372.0
2016-02-11,382.114013671875,383.1300048828125,376.39898681640625,379.65399169921875,74375600,377.4294978550502,387.3144557567444,379.84344769695593,-7.47100805978846,-9.070957195721755,11.685064011423679,590173772.0
2016-02-12,379.6860046386719,384.9540100097656,379.6000061035156,384.26300048828125,67042800,377.77156938825334,387.08842203315453,380.52337889562136,-6.565043137533166,-8.569774384084038,11.232845432482701,657216572.0
2016-02-13,384.6409912109375,391.8599853515625,384.6409912109375,391.8599853515625,61911700,378.7433537074498,387.44187116785145,382.2674721965354,-5.174398971316066,-7.890699301530445,10.97314110611117,719128272.0
2016-02-14,392.9320068359375,407.2300109863281,392.9320068359375,407.2300109863281,74469800,381.490711757115,388.90765930255344,386.10786277958044,-2.799796522972997,-6.872518745818955,11.287204286729345,793598072.0
2016-02-15,407.5679931640625,410.3810119628906,397.7489929199219,400.18499755859375,74070496,383.4284973144531,389.74301769188975,388.27357582250556,-1.469441869384184,-5.791903370532002,11.383262483603588,719527576.0
2016-02-16,401.4320068359375,408.94500732421875,401.4320068359375,407.4880065917969,73093104,385.7884979248047,391.0574613141051,391.2296420947042,0.17218078059909203,-4.599086540305783,11.19588728946226,792620680.0
2016-02-17,407.656005859375,421.1669921875,406.78399658203125,416.3219909667969,83193600,389.1008540562221,392.92890795504525,395.0900034596416,2.1610955045963465,-3.2470501313253575,11.423537883462723,875814280.0
2016-02-18,416.5719909667969,425.9960021972656,415.63800048828125,422.37298583984375,76752600,391.44221060616627,395.1099507613266,399.28738536428807,4.177434602961455,-1.762153184467995,11.347428156714269,952566880.0
2016-02-19,422.7300109863281,423.10400390625,417.60400390625,420.7850036621094,55711300,393.8876386369978,397.011806531755,402.5947112562606,5.5829047245056245,-0.29314160267327094,10.929754716948963,896855580.0
2016-02-20,421.60101318359375,441.9840087890625,421.60101318359375,437.16400146484375,93992096,398.21920994349887,399.9860431934653,407.91306359604266,7.927020402577341,1.3508907983768514,11.663272603377832,990847676.0
2016-02-21,437.77301025390625,448.0459899902344,429.0769958496094,438.7980041503906,89820704,402.6604963030134,402.8610032643487,412.66459291209617,9.803589647747458,3.0414305682509726,12.185109856038345,1080668380.0
2016-02-22,438.989013671875,439.0450134277344,432.9169921875,437.74798583984375,85385200,407.25342450823103,405.4452241958669,416.52357643944197,11.078352243575068,4.648814903315792,11.752460669195203,995283180.0
2016-02-23,438.2550048828125,439.8580017089844,417.8210144042969,420.7359924316406,85244896,410.44678170340404,406.57787369481315,417.17164043824175,10.593766743428603,5.837805271338354,12.487069714587511,910038284.0
2016-02-24,420.95599365234375,425.54998779296875,413.9070129394531,424.9549865722656,67743696,413.54006740025113,407.9391413153652,418.3690783050147,10.429936989649491,6.756231615000582,12.426777224510948,977781980.0
2016-02-25,425.0369873046875,427.718994140625,420.4150085449219,424.54400634765625,70798000,416.74649701799666,409.1691313177571,419.31906723465187,10.149935916894776,7.434972475379421,12.06086353673896,906983980.0
2016-02-26,424.6289978027344,432.1520080566406,421.6199951171875,432.1520080566406,61486000,420.1671404157366,410.87156663174846,421.2933658226501,10.421799190901652,8.032337818483867,11.951659922647115,968469980.0
2016-02-27,432.8389892578125,434.2309875488281,428.1029968261719,432.5190124511719,41893600,423.0713566371373,412.47508113689094,423.02038838088424,10.545307243993307,8.534931703585755,11.535683551219195,1010363580.0
2016-02-28,432.5710144042969,435.6830139160156,423.82000732421875,433.5039978027344,53033400,424.94806998116627,414.0327786676942,424.6332513688612,10.600472701167007,8.948039903102005,11.559063768403316,1063396980.0
2016-02-29,433.43798828125,441.5069885253906,431.6929931640625,437.6969909667969,60694700,427.6274980817522,415.78568328244256,426.64305746085125,10.85737417840869,9.329906758163343,11.434416025040802,1124091680.0
2016-03-01,437.9169921875,439.65301513671875,432.3190002441406,435.12298583984375,74895800,429.60142517089844,417.2180760644723,427.9476618268501,10.72958576237778,9.60984255900623,11.141530229864896,1049195880.0
2016-03-02,435.1310119628906,435.9169921875,423.989013671875,423.989013671875,74955296,430.1490696498326,417.719626998354,427.338639033777,9.619012035422998,9.611676454289585,11.197705107419191,974240584.0
2016-03-03,423.9119873046875,425.37298583984375,419.4110107421875,421.6510009765625,100484000,430.09749930245533,418.0108398856287,426.4636177942055,8.45277790857682,9.379896745147033,10.823724392436123,873756584.0
2016-03-04,421.83599853515625,425.1780090332031,410.9389953613281,410.9389953613281,90856096,429.3942129952567,417.4869995504953,424.0752143429936,6.58821479249832,8.82156035461729,11.067673626681756,782900488.0
2016-03-05,410.781005859375,411.2569885253906,394.0350036621094,400.57000732421875,135384992,426.78035627092635,416.23388901521554,420.4590286477975,4.225139632581943,7.902276210210221,11.507267286438863,647515496.0
2016-03-06,400.5249938964844,411.9070129394531,395.77801513671875,407.7070007324219,91212496,424.5595703125,415.60226766093456,418.4971781992782,2.8949105383436518,6.900803075836908,11.837390894745687,738727992.0
2016-03-07,407.7569885253906,415.9169921875,406.3089904785156,414.3210144042969,85762400,422.88621520996094,415.5073600122947,417.85469146158874,2.3473314492940176,5.99010875052833,11.67814881004845,824490392.0
2016-03-08,414.4649963378906,416.2430114746094,411.093994140625,413.97198486328125,70311696,422.40307181222096,415.39362851977523,417.25735198492606,1.8637234651508265,5.16483169345283,11.211782276043873,754178696.0
2016-03-09,413.8940124511719,416.0320129394531,411.6059875488281,414.8599853515625,70012304,421.68200029645647,415.35409939620394,416.888526349024,1.5344269528200698,4.438750745326279,10.727085355656811,824191000.0
2016-03-10,414.7439880371094,417.5119934082031,413.2510070800781,417.1310119628906,81022896,421.15250069754467,415.48572254929184,416.9258318280804,1.4401092787885545,3.839022452018734,10.265221139404538,905213896.0
2016-03-11,417.2380065917969,423.9259948730469,417.01300048828125,421.69000244140625,73969696,420.40521458217074,415.9452988375966,417.6587811532075,1.713482315610861,3.41391442473716,10.025776371216043,979183592.0
2016-03-12,421.6050109863281,421.7950134277344,410.093994140625,411.6239929199219,92712896,418.91271318708147,415.625202102954,416.7303521942404,1.1051500912864185,2.9521615580470115,10.145436579494138,886470696.0
2016-03-13,411.64801025390625,416.60400390625,411.6419982910156,414.06500244140625,74322800,417.5242135184152,415.5096317576541,416.3202983861121,0.810666628457966,2.5238625721292025,9.776477608553709,960793496.0
2016-03-14,414.20098876953125,416.6839904785156,414.20098876953125,416.43798828125,95259400,416.0057133265904,415.5783989075501,416.3384045238256,0.7600056162755209,2.171091180958466,9.265228353450542,1056052896.0
2016-03-15,416.38800048828125,418.1310119628906,414.9849853515625,416.8299865722656,66781700,414.6990705217634,415.6711091049364,416.41403253127794,0.7429234263415196,1.885457630035077,8.828142514727512,1122834596.0
2016-03-16,416.88800048828125,417.6860046386719,415.9119873046875,417.010986328125,65185800,414.2006399972098,415.7703592696171,416.50587157694673,0.7355123073296568,1.655468565493993,8.324276430388716,1188020396.0
2016-03-17,417.8890075683594,420.99700927734375,417.8890075683594,420.6210021972656,83528600,414.12706865583147,416.1296661531466,417.1389685954573,1.009302442310684,1.5262353408573313,8.014401181733719,1271548996.0
2016-03-18,420.5469970703125,420.5469970703125,406.1369934082031,409.5480041503906,104940000,414.0277121407645,415.64213563442394,415.9711279116009,0.3289922771769511,1.2867867281212555,8.476516010828632,1166608996.0
2016-03-19,409.2650146484375,410.9840087890625,407.2300109863281,410.4440002441406,58423000,414.73299734933033,415.257088568477,415.12080057814546,-0.13628799033153882,1.0021717844306968,8.139193281679043,1225031996.0
2016-03-20,410.4010009765625,414.625,410.4010009765625,413.7550048828125,45947900,415.16499764578685,415.1458231102796,414.91067816347885,-0.2351449468007445,0.7547084381844086,7.859536548947505,1270979896.0
2016-03-21,413.4179992675781,413.4179992675781,410.3810119628906,413.3070068359375,61655400,415.09256853376115,415.00961449736536,414.6639594977033,-0.3456549996620879,0.5346357506151094,7.539140575445674,1209324496.0
2016-03-22,413.1319885253906,418.375,412.531005859375,418.0889892578125,66813300,415.3866402762277,415.2377163314726,415.19088715310465,-0.046829178367943314,0.41834276481849886,7.418058687244198,1276137796.0
2016-03-23,418.1610107421875,419.26800537109375,417.364013671875,418.0409851074219,61444200,415.61385454450334,415.44536587043183,415.62936376146115,0.18399789102932118,0.37147379006066333,7.024196759528094,1214693596.0
2016-03-24,418.42401123046875,418.67999267578125,415.4859924316406,416.3940124511719,68346704,415.5612117222377,415.5156359875237,415.7470020214167,0.23136603389298216,0.3434522388271271,6.750611294143274,1146346892.0
2016-03-25,416.50799560546875,418.0799865722656,415.5580139160156,417.177001953125,52560000,415.23885454450334,415.6387001331238,415.9670020109102,0.32830187778642994,0.34042216661898766,6.4485656771508975,1198906892.0
2016-03-26,417.364990234375,418.98699951171875,416.2590026855469,417.94500732421875,44650400,415.6903555733817,415.8095377028345,416.27131052065,0.4617728178154721,0.3646922968582845,6.182810759223824,1243557292.0
2016-03-27,418.1400146484375,428.7969970703125,417.71099853515625,426.7650146484375,71229400,416.59749930245533,416.6210545136199,417.88572654030963,1.2646720266897091,0.5446882428245694,6.533038457504712,1314786692.0
2016-03-28,426.5480041503906,426.85699462890625,423.2929992675781,424.2309875488281,68522800,417.1541421072824,417.1847532569687,418.8619205416202,1.677167284651489,0.7711840511899534,6.320963950634955,1246263892.0
2016-03-29,424.3039855957031,426.2030029296875,412.6809997558594,416.5159912109375,75411504,417.1317138671875,417.13521532763303,418.50100833689976,1.3657930092667243,0.8901058428053077,6.835323895148752,1170852388.0
2016-03-30,416.8340148925781,416.8340148925781,412.4960021972656,414.8160095214844,66034100,416.9749298095703,416.9634223049554,417.9340854422205,0.9706631372651486,0.9062173016972759,6.656944523731877,1104818288.0
2016-03-31,415.2569885253906,418.3689880371094,415.2569885253906,416.72900390625,60215200,416.6969299316406,416.9460579791254,417.7486882828405,0.802630303715091,0.885499902100839,6.435232666009957,1165033488.0
2016-04-01,416.760009765625,418.1730041503906,415.83099365234375,417.9599914550781,51235700,417.2977861676897,417.0211641625293,417.78119646318476,0.760032300655439,0.8604063818117591,6.142859654012594,1216269188.0
2016-04-02,418.4219970703125,422.08099365234375,418.4219970703125,420.87298583984375,45681200,418.04271371024,417.30648428677483,418.2568563672861,0.9503720805112721,0.8783995215516617,5.998441264244953,1261950388.0
2016-04-03,421.1730041503906,421.5799865722656,419.6969909667969,420.90399169921875,38053700,418.5533556256975,417.5729663173262,418.6641079568142,1.0911416394880007,0.9209479451389295,5.704480860046652,1300004088.0
2016-04-04,421.29901123046875,422.3429870605469,419.60101318359375,421.4440002441406,50634300,419.1345694405692,417.85970957116433,419.09178369332597,1.2320741221616345,0.9831731805434706,5.492873218397114,1350638388.0
2016-04-05,421.0169982910156,424.2569885253906,420.614013671875,424.0299987792969,60718000,419.5589272635324,418.316768031026,419.8515090911676,1.5347410601415845,1.0934867564630935,5.36073762090558,1411356388.0
2016-04-06,424.28399658203125,424.5270080566406,422.72900390625,423.4129943847656,59091000,419.94264221191406,418.6942662794512,420.39942990556733,1.705163626116132,1.2158221303937011,5.10625665872594,1352265388.0
2016-04-07,423.6199951171875,423.6570129394531,420.51800537109375,422.7449951171875,57858600,420.3962838309152,418.99432026743165,420.76028609197044,1.765965824538796,1.32585086922272,4.965738866556899,1294406788.0
2016-04-08,422.9070129394531,425.3609924316406,419.635009765625,420.3489990234375,63454700,420.6228550502232,419.0946668419506,420.69701115835,1.6023443163994102,1.381149558658058,5.020041995089665,1230952088.0
2016-04-09,420.8110046386719,420.8909912109375,416.5150146484375,419.4110107421875,49792700,420.7275695800781,419.11809972344963,420.4991649404788,1.3810652170291746,1.3811326903322814,4.97403732133326,1181159388.0
2016-04-10,419.5920104980469,422.43499755859375,419.2569885253906,421.5639953613281,73478600,420.3560682024275,419.29927717810733,420.6629850052248,1.36370782711748,1.3776477176893214,4.845749586466821,1254637988.0
2016-04-11,421.87200927734375,422.739013671875,420.5329895019531,422.4830017089844,50747500,420.23121207101,419.535108624839,420.94298757503395,1.40787895019497,1.383693964190451,4.657197770999326,1305385488.0
2016-04-12,422.8429870605469,427.2770080566406,422.8429870605469,425.19000244140625,70728800,420.8507843017578,419.95398964828837,421.5963744775528,1.6423848292644152,1.4354321372052439,4.666969812189106,1376114288.0
2016-04-13,425.6319885253906,426.6579895019531,422.9159851074219,423.7340087890625,69060400,421.487784249442,420.2339910661235,421.92524129470814,1.6912502285846358,1.4865957554811224,4.600900853784974,1307053888.0
2016-04-14,423.93499755859375,425.3710021972656,423.01300048828125,424.2820129394531,45281000,422.02728489467074,420.533844538222,422.2878215477458,1.753977009523794,1.5400720062896567,4.440693772013502,1352334888.0
2016-04-15,424.427001953125,429.9280090332031,424.427001953125,429.7130126953125,54801500,422.86678641183033,421.2137829202287,423.43015864737146,2.216375727142747,1.6753327504602749,4.52678679499468,1407136388.0
2016-04-16,429.57501220703125,432.625,428.9840087890625,430.5719909667969,39392800,423.559572492327,421.9069835162708,424.5289020811292,2.6219185648583903,1.864649913339898,4.463515681847738,1446529188.0
2016-04-17,430.635986328125,431.3710021972656,426.0790100097656,427.39898681640625,52125900,424.02350071498324,422.3137985755401,424.9704535788642,2.65665500332409,2.0230509313367366,4.522692575108614,1394403288.0
2016-04-18,427.6109924316406,429.27398681640625,427.08599853515625,428.59100341796875,55670900,424.5340009416853,422.7787767120163,425.52746124641874,2.7486845344024573,2.1681776519498808,4.355927982690142,1450074188.0
2016-04-19,428.7030029296875,436.0199890136719,428.10400390625,435.5090026855469,52810500,425.3539297921317,423.7217564137593,427.06308300628456,3.341326592525263,2.402807440064957,4.610217777313837,1502884688.0
2016-04-20,435.3240051269531,443.0539855957031,434.406005859375,441.3890075683594,72890096,426.637930733817,425.0304416844704,429.2670714004499,4.236629715979461,2.769571895247858,4.898629345814857,1575774784.0
2016-04-21,441.4159851074219,450.5480041503906,440.9519958496094,449.42498779296875,68204704,428.5436444963728,426.83744509991476,432.3682893069912,5.530844207076427,3.3218263576135723,5.234156414026742,1643979488.0
2016-04-22,449.68798828125,449.80999755859375,444.1499938964844,445.73699951171875,58804400,430.35707310267856,428.23741209338175,434.4250139538724,6.187601860490645,3.8949814581889872,5.264574074604073,1585175088.0
2016-04-23,445.8609924316406,450.2820129394531,444.33099365234375,450.2820129394531,50485400,432.5621446881975,429.87034548938703,436.86455225934634,6.994206769959305,4.514826520543052,5.313605875497308,1635660488.0
